cd_cvm,name,year_prev,year_curr,cosine_similarity,chars_prev,chars_curr,diagnostic_prev,diagnostic_curr,cosine_similarity_expanding
19763,EDP Energias do Brasil S/A,2023,2024,0.9644,765,643,font_heading,font_heading,0.9644
19771,Arteris SA,2010,2012,0.6682,8319,13344,font_heading,font_heading,0.6866
19771,Arteris SA,2012,2013,0.9108,13344,18273,font_heading,font_heading,0.9091
19771,Arteris SA,2013,2014,0.759,18273,10144,font_heading,font_heading,0.7416
19771,Arteris SA,2014,2015,0.0,10144,257,font_heading,font_heading,0.0
19771,Arteris SA,2015,2016,0.1122,257,12330,font_heading,font_heading,0.1194
19771,Arteris SA,2016,2017,0.1122,12330,257,font_heading,font_heading,0.1176
19771,Arteris SA,2017,2018,0.0788,257,14771,font_heading,font_heading,0.0815
19771,Arteris SA,2018,2019,0.9109,14771,15344,font_heading,font_heading,0.9097
19771,Arteris SA,2019,2020,0.7482,15344,24190,font_heading,font_heading,0.7537
19771,Arteris SA,2020,2021,0.8193,24190,10435,font_heading,font_heading,0.8198
19771,Arteris SA,2021,2022,0.9047,10435,7520,font_heading,font_heading,0.9077
19771,Arteris SA,2022,2023,0.5177,7520,25076,font_heading,font_heading,0.5167
19771,Arteris SA,2023,2024,0.985,25076,26850,font_heading,font_heading,0.9849
19771,Arteris SA,2024,2025,0.6969,26850,51393,font_heading,font_heading,0.6969
19836,COSAN,2011,2012,0.8011,7137,6857,font_heading,font_heading,0.8197
19836,COSAN,2012,2013,0.5779,6857,8130,font_heading,font_heading,0.5913
19836,COSAN,2013,2014,0.9234,8130,7553,font_heading,font_heading,0.9287
19836,COSAN,2014,2015,0.3727,7553,43724,font_heading,font_heading,0.3701
19836,COSAN,2015,2016,0.3547,43724,11221,font_heading,font_heading,0.3465
19836,COSAN,2016,2017,0.8768,11221,12545,font_heading,font_heading,0.878
19836,COSAN,2017,2018,0.3588,12545,4903,font_heading,font_heading,0.3619
19836,COSAN,2018,2019,0.8005,4903,4560,font_heading,font_heading,0.7987
19836,COSAN,2019,2020,0.6376,4560,10620,font_heading,font_heading,0.6317
19836,COSAN,2020,2021,0.7784,10620,12354,font_heading,font_heading,0.7764
19836,COSAN,2021,2022,0.7197,12354,10560,font_heading,font_heading,0.7158
19836,COSAN,2022,2023,0.5484,10560,15390,font_heading,font_heading,0.5452
19836,COSAN,2023,2024,0.1073,15390,1530,font_heading,font_heading,0.1057
19879,Light S.A. - Em Recuperação Judicial,2010,2011,0.6361,7034,13937,font_heading,font_heading,0.65
19879,Light S.A. - Em Recuperação Judicial,2011,2012,0.9569,13937,16109,font_heading,font_heading,0.9569
19879,Light S.A. - Em Recuperação Judicial,2012,2013,0.9082,16109,15364,font_heading,font_heading,0.9108
19879,Light S.A. - Em Recuperação Judicial,2013,2014,0.6667,15364,18475,font_heading,font_heading,0.6873
19879,Light S.A. - Em Recuperação Judicial,2014,2015,0.8273,18475,22253,font_heading,font_heading,0.827
19879,Light S.A. - Em Recuperação Judicial,2015,2016,0.9945,22253,25173,font_heading,font_heading,0.9945
19879,Light S.A. - Em Recuperação Judicial,2016,2017,0.9932,25173,25276,font_heading,font_heading,0.9937
19879,Light S.A. - Em Recuperação Judicial,2017,2018,0.9821,25276,30379,font_heading,font_heading,0.9813
19879,Light S.A. - Em Recuperação Judicial,2018,2019,0.9943,30379,27401,font_heading,font_heading,0.9942
19879,Light S.A. - Em Recuperação Judicial,2019,2020,0.9764,27401,12051,font_heading,font_heading,0.9762
19879,Light S.A. - Em Recuperação Judicial,2020,2021,0.9752,12051,2874,font_heading,font_heading,0.9745
19879,Light S.A. - Em Recuperação Judicial,2021,2022,0.9232,2874,16761,font_heading,font_heading,0.9225
19879,Light S.A. - Em Recuperação Judicial,2022,2023,0.8981,16761,7503,font_heading,font_heading,0.8965
19879,Light S.A. - Em Recuperação Judicial,2023,2024,0.7582,7503,16450,font_heading,font_heading,0.7577
19909,BR Malls Participações S.A.,2010,2011,0.8615,81121,97376,font_heading,font_heading,0.8656
19909,BR Malls Participações S.A.,2011,2013,0.5914,97376,16227,font_heading,font_heading,0.5929
19909,BR Malls Participações S.A.,2013,2014,0.8888,16227,23660,font_heading,font_heading,0.8907
19909,BR Malls Participações S.A.,2014,2015,0.1527,23660,168,font_heading,font_heading,0.1675
19909,BR Malls Participações S.A.,2015,2016,0.075,168,137,font_heading,font_heading,0.0938
19909,BR Malls Participações S.A.,2016,2017,0.075,137,168,font_heading,font_heading,0.0795
19909,BR Malls Participações S.A.,2017,2019,0.1531,168,7020,font_heading,font_heading,0.1479
19909,BR Malls Participações S.A.,2019,2020,0.8045,7020,6273,font_heading,font_heading,0.8051
19909,BR Malls Participações S.A.,2020,2021,0.8904,6273,5319,font_heading,font_heading,0.8906
19909,BR Malls Participações S.A.,2021,2022,0.7825,5319,5606,font_heading,font_heading,0.7807
19909,BR Malls Participações S.A.,2022,2023,0.8126,5606,4244,font_heading,font_heading,0.8116
19909,BR Malls Participações S.A.,2023,2024,0.3149,4244,6967,font_heading,font_heading,0.3143
19925,BR Properties S.A.,2010,2011,0.7507,3322,8433,font_heading,font_heading,0.7843
19925,BR Properties S.A.,2011,2012,0.625,8433,18497,font_heading,font_heading,0.6307
19925,BR Properties S.A.,2012,2013,0.9035,18497,20364,font_heading,font_heading,0.8998
19925,BR Properties S.A.,2013,2014,0.9438,20364,14647,font_heading,font_heading,0.9392
19925,BR Properties S.A.,2014,2015,0.2837,14647,6506,font_heading,font_heading,0.2975
19925,BR Properties S.A.,2015,2016,0.6886,6506,15592,font_heading,font_heading,0.6946
19925,BR Properties S.A.,2016,2017,0.9142,15592,12223,font_heading,font_heading,0.9141
19925,BR Properties S.A.,2017,2018,0.6496,12223,11005,font_heading,font_heading,0.6466
19925,BR Properties S.A.,2018,2019,0.9637,11005,11809,font_heading,font_heading,0.9662
19925,BR Properties S.A.,2019,2020,0.8877,11809,12403,font_heading,font_heading,0.8835
19925,BR Properties S.A.,2020,2021,0.9739,12403,14446,font_heading,font_heading,0.9737
19925,BR Properties S.A.,2021,2022,0.3977,14446,7339,font_heading,font_heading,0.3985
19992,TOTVS,2010,2011,0.3887,22726,3382,font_heading,font_heading,0.3909
19992,TOTVS,2011,2012,0.1145,3382,2066,font_heading,font_heading,0.1174
19992,TOTVS,2012,2013,1.0,2066,2065,font_heading,font_heading,1.0
19992,TOTVS,2013,2014,0.1909,2065,9106,font_heading,font_heading,0.1925
19992,TOTVS,2014,2015,0.6708,9106,6249,font_heading,font_heading,0.6976
19992,TOTVS,2015,2016,0.9096,6249,6499,font_heading,font_heading,0.9113
19992,TOTVS,2016,2017,0.8709,6499,6265,font_heading,font_heading,0.8717
19992,TOTVS,2017,2018,0.9196,6265,5505,font_heading,font_heading,0.9237
19992,TOTVS,2018,2019,0.8642,5505,5432,font_heading,font_heading,0.863
19992,TOTVS,2019,2020,0.8625,5432,7019,font_heading,font_heading,0.8635
19992,TOTVS,2020,2021,0.4568,7019,2439,font_heading,font_heading,0.4573
19992,TOTVS,2021,2022,0.8484,2439,2561,font_heading,font_heading,0.8617
19992,TOTVS,2022,2023,0.9264,2561,2132,font_heading,font_heading,0.9274
19992,TOTVS,2023,2024,0.8764,2132,2914,font_heading,font_heading,0.8788
20010,EQUATORIAL,2010,2011,0.7453,25002,16655,font_heading,font_heading,0.7282
20010,EQUATORIAL,2011,2012,0.3463,16655,75424,font_heading,font_heading,0.3474
20010,EQUATORIAL,2012,2013,0.4694,75424,11423,font_heading,font_heading,0.4633
20010,EQUATORIAL,2013,2014,0.6935,11423,8929,font_heading,font_heading,0.6965
20010,EQUATORIAL,2014,2015,0.3552,8929,2225,font_heading,font_heading,0.36
20010,EQUATORIAL,2015,2016,0.3086,2225,11692,font_heading,font_heading,0.31
20010,EQUATORIAL,2016,2017,0.9016,11692,14847,font_heading,font_heading,0.8994
20010,EQUATORIAL,2017,2018,0.9051,14847,20180,font_heading,font_heading,0.9082
20010,EQUATORIAL,2018,2019,0.5077,20180,22568,font_heading,font_heading,0.5182
20010,EQUATORIAL,2019,2020,0.5678,22568,8046,font_heading,font_heading,0.6687
20010,EQUATORIAL,2020,2021,0.6573,8046,10833,font_heading,font_heading,0.6654
20010,EQUATORIAL,2021,2022,0.311,10833,2725,font_heading,font_heading,0.3111
20010,EQUATORIAL,2022,2024,0.2231,2725,7485,font_heading,regex_only,0.2223
20028,Valid Solucoes e Servicos de Seguranca em Meios de Pagamento e Identificacao SA,2010,2011,0.3049,213,311,font_heading,font_heading,0.3211
20028,Valid Solucoes e Servicos de Seguranca em Meios de Pagamento e Identificacao SA,2011,2012,1.0,311,311,font_heading,font_heading,1.0
20028,Valid Solucoes e Servicos de Seguranca em Meios de Pagamento e Identificacao SA,2012,2013,0.9686,311,285,font_heading,font_heading,0.9617
20028,Valid Solucoes e Servicos de Seguranca em Meios de Pagamento e Identificacao SA,2013,2014,0.9805,285,280,font_heading,font_heading,0.9803
20028,Valid Solucoes e Servicos de Seguranca em Meios de Pagamento e Identificacao SA,2014,2015,0.9337,280,298,font_heading,font_heading,0.921
20028,Valid Solucoes e Servicos de Seguranca em Meios de Pagamento e Identificacao SA,2015,2016,1.0,298,298,font_heading,font_heading,1.0
20028,Valid Solucoes e Servicos de Seguranca em Meios de Pagamento e Identificacao SA,2016,2017,0.0126,298,7029,font_heading,font_heading,0.0204
20028,Valid Solucoes e Servicos de Seguranca em Meios de Pagamento e Identificacao SA,2017,2018,0.9084,7029,14013,font_heading,font_heading,0.9197
20028,Valid Solucoes e Servicos de Seguranca em Meios de Pagamento e Identificacao SA,2018,2019,0.8691,14013,4745,font_heading,font_heading,0.8825
20028,Valid Solucoes e Servicos de Seguranca em Meios de Pagamento e Identificacao SA,2019,2020,0.7981,4745,1285,font_heading,font_heading,0.8078
20028,Valid Solucoes e Servicos de Seguranca em Meios de Pagamento e Identificacao SA,2020,2021,0.9803,1285,1238,font_heading,font_heading,0.9806
20028,Valid Solucoes e Servicos de Seguranca em Meios de Pagamento e Identificacao SA,2021,2022,0.7156,1238,7571,font_heading,font_heading,0.7192
20028,Valid Solucoes e Servicos de Seguranca em Meios de Pagamento e Identificacao SA,2022,2023,0.9624,7571,11260,font_heading,font_heading,0.9626
20028,Valid Solucoes e Servicos de Seguranca em Meios de Pagamento e Identificacao SA,2023,2024,0.9482,11260,9561,font_heading,font_heading,0.948
20060,Lupatech S/A,2010,2011,0.889,6066,7876,font_heading,font_heading,0.8999
20060,Lupatech S/A,2011,2012,0.8012,7876,8283,font_heading,font_heading,0.8083
20060,Lupatech S/A,2012,2014,0.0719,8283,2367,font_heading,regex_only,0.0664
20060,Lupatech S/A,2014,2015,0.9618,2367,2424,regex_only,regex_only,0.9578
20060,Lupatech S/A,2015,2016,0.9878,2424,2501,regex_only,regex_only,0.9861
20060,Lupatech S/A,2016,2017,0.1386,2501,5935,regex_only,font_heading,0.1414
20060,Lupatech S/A,2017,2018,0.4637,5935,13076,font_heading,font_heading,0.4671
20060,Lupatech S/A,2018,2019,0.9827,13076,12593,font_heading,font_heading,0.9835
20060,Lupatech S/A,2019,2020,0.9769,12593,12443,font_heading,font_heading,0.9809
20060,Lupatech S/A,2020,2021,0.6303,12443,4484,font_heading,font_heading,0.6332
20060,Lupatech S/A,2021,2022,0.8807,4484,2740,font_heading,font_heading,0.8819
20060,Lupatech S/A,2022,2023,0.3062,2740,3723,font_heading,font_heading,0.3059
20060,Lupatech S/A,2023,2024,0.6535,3723,1739,font_heading,font_heading,0.6552
20060,Lupatech S/A,2024,2025,0.8779,1739,1194,font_heading,font_heading,0.8779
20087,EMBRAER,2010,2011,0.7592,8539,12291,regex_only,regex_only,0.7701
20087,EMBRAER,2011,2012,0.2386,12291,7724,regex_only,font_heading,0.2549
20087,EMBRAER,2012,2013,0.8946,7724,9633,font_heading,font_heading,0.899
20087,EMBRAER,2013,2014,0.9483,9633,7851,font_heading,font_heading,0.9505
20087,EMBRAER,2014,2015,0.9651,7851,8764,font_heading,font_heading,0.9657
20087,EMBRAER,2015,2016,0.9859,8764,8126,font_heading,font_heading,0.9871
20087,EMBRAER,2016,2017,0.9697,8126,8610,font_heading,font_heading,0.9709
20087,EMBRAER,2017,2018,0.9458,8610,7097,font_heading,font_heading,0.9469
20087,EMBRAER,2018,2019,0.1042,7097,14862,font_heading,regex_only,0.0979
20087,EMBRAER,2019,2020,0.9086,14862,14722,regex_only,regex_only,0.9103
20087,EMBRAER,2020,2021,0.0827,14722,18619,regex_only,regex_only,0.0748
20087,EMBRAER,2021,2022,0.1935,18619,10746,regex_only,font_heading,0.1931
20087,EMBRAER,2022,2023,0.5229,10746,5696,font_heading,font_heading,0.5102
20087,EMBRAER,2023,2024,0.6532,5696,4372,font_heading,font_heading,0.654
20168,Oleo e Gas Participacoes SA,2010,2011,0.485,5912,3514,regex_only,font_heading,0.4401
20168,Oleo e Gas Participacoes SA,2011,2012,0.8396,3514,9918,font_heading,font_heading,0.8222
20168,Oleo e Gas Participacoes SA,2012,2013,0.7587,9918,10928,font_heading,font_heading,0.8161
20168,Oleo e Gas Participacoes SA,2013,2014,0.1993,10928,460,font_heading,font_heading,0.2073
20168,Oleo e Gas Participacoes SA,2014,2015,0.1985,460,661,font_heading,font_heading,0.1874
20168,Oleo e Gas Participacoes SA,2015,2016,0.2182,661,223,font_heading,font_heading,0.2402
20168,Oleo e Gas Participacoes SA,2016,2017,0.9813,223,204,font_heading,font_heading,0.9798
20184,CCX Carvao da Colombia SA,2010,2011,0.5707,13354,6324,regex_only,regex_only,0.6663
20184,CCX Carvao da Colombia SA,2011,2012,0.0831,6324,4445,regex_only,font_heading,0.082
20184,CCX Carvao da Colombia SA,2012,2013,0.7757,4445,2804,font_heading,font_heading,0.7695
20184,CCX Carvao da Colombia SA,2013,2014,0.7564,2804,1768,font_heading,font_heading,0.7387
20184,CCX Carvao da Colombia SA,2014,2015,0.0661,1768,3340,font_heading,font_heading,0.0613
20184,CCX Carvao da Colombia SA,2015,2016,1.0,3340,3334,font_heading,font_heading,1.0
20184,CCX Carvao da Colombia SA,2016,2017,0.1013,3334,3199,font_heading,regex_only,0.0966
20184,CCX Carvao da Colombia SA,2017,2018,0.7766,3199,4172,regex_only,regex_only,0.8038
20184,CCX Carvao da Colombia SA,2018,2019,0.656,4172,4043,regex_only,regex_only,0.673
20184,CCX Carvao da Colombia SA,2019,2020,0.2767,4043,315,regex_only,regex_only,0.2752
20184,CCX Carvao da Colombia SA,2020,2021,0.3333,315,2771,regex_only,regex_only,0.3313
20184,CCX Carvao da Colombia SA,2021,2022,0.6341,2771,4250,regex_only,regex_only,0.6336
20257,TAESA,2010,2011,0.7354,18584,31856,font_heading,font_heading,0.8185
20257,TAESA,2011,2012,0.9138,31856,44992,font_heading,font_heading,0.9162
20257,TAESA,2012,2013,0.2113,44992,47,font_heading,font_heading,0.2409
20257,TAESA,2013,2014,1.0,47,47,font_heading,font_heading,1.0
20257,TAESA,2014,2015,0.1086,47,17590,font_heading,font_heading,0.1216
20257,TAESA,2015,2017,0.6526,17590,11617,font_heading,font_heading,0.6542
20257,TAESA,2017,2018,0.2205,11617,62673,font_heading,font_heading,0.2236
20257,TAESA,2018,2019,0.257,62673,2580,font_heading,font_heading,0.2583
20257,TAESA,2019,2020,0.2068,2580,10742,font_heading,regex_only,0.2087
20257,TAESA,2020,2021,0.0333,10742,2365,regex_only,regex_only,0.0342
20257,TAESA,2021,2022,0.0736,2365,83109,regex_only,font_heading,0.0735
20257,TAESA,2022,2023,0.4914,83109,12343,font_heading,font_heading,0.4964
20257,TAESA,2023,2024,0.5484,12343,84843,font_heading,font_heading,0.5496
20338,M Dias Branco SA,2010,2011,0.8723,6616,7722,font_heading,font_heading,0.8908
20338,M Dias Branco SA,2011,2012,0.1476,7722,2582,font_heading,font_heading,0.1571
20338,M Dias Branco SA,2012,2013,0.2835,2582,8141,font_heading,font_heading,0.3073
20338,M Dias Branco SA,2013,2014,0.7362,8141,6218,font_heading,font_heading,0.7489
20338,M Dias Branco SA,2014,2015,0.9806,6218,5869,font_heading,font_heading,0.9848
20338,M Dias Branco SA,2015,2016,0.9736,5869,5583,font_heading,font_heading,0.9737
20338,M Dias Branco SA,2016,2017,0.979,5583,5420,font_heading,font_heading,0.9791
20338,M Dias Branco SA,2017,2018,0.7321,5420,9203,font_heading,font_heading,0.7962
20338,M Dias Branco SA,2018,2019,0.8904,9203,7664,font_heading,font_heading,0.889
20338,M Dias Branco SA,2019,2020,0.8097,7664,9265,font_heading,font_heading,0.8143
20338,M Dias Branco SA,2020,2021,0.7771,9265,16320,font_heading,font_heading,0.793
20338,M Dias Branco SA,2021,2022,0.8432,16320,14977,font_heading,font_heading,0.8671
20338,M Dias Branco SA,2022,2023,0.7089,14977,8320,font_heading,font_heading,0.7128
20338,M Dias Branco SA,2023,2024,0.9849,8320,8329,font_heading,font_heading,0.9846
20338,M Dias Branco SA,2024,2025,0.5177,8329,11766,font_heading,font_heading,0.5177
20354,SLC Agricola Centro Oeste SA,2010,2011,0.1377,3908,7726,font_heading,regex_only,0.1331
20354,SLC Agricola Centro Oeste SA,2011,2019,0.1742,7726,6427,regex_only,regex_only,0.1741
20362,Positivo Tecnologia S.A.,2010,2011,0.2381,7186,12151,regex_only,regex_only,0.2331
20362,Positivo Tecnologia S.A.,2011,2012,0.1467,12151,11146,regex_only,regex_only,0.1482
20362,Positivo Tecnologia S.A.,2012,2013,0.9042,11146,11266,regex_only,regex_only,0.9112
20362,Positivo Tecnologia S.A.,2013,2014,0.8321,11266,12991,regex_only,font_heading,0.8327
20362,Positivo Tecnologia S.A.,2014,2015,0.8374,12991,10028,font_heading,regex_only,0.8346
20362,Positivo Tecnologia S.A.,2015,2016,0.9343,10028,11128,regex_only,regex_only,0.9337
20362,Positivo Tecnologia S.A.,2016,2017,0.221,11128,6002,regex_only,regex_only,0.2161
20362,Positivo Tecnologia S.A.,2017,2018,0.0383,6002,5713,regex_only,regex_only,0.0378
20362,Positivo Tecnologia S.A.,2018,2019,0.0514,5713,6062,regex_only,regex_only,0.0497
20362,Positivo Tecnologia S.A.,2019,2020,0.0014,6062,140,regex_only,regex_only,0.0014
20362,Positivo Tecnologia S.A.,2020,2021,0.0415,140,5757,regex_only,font_heading,0.0426
20362,Positivo Tecnologia S.A.,2021,2022,0.0906,5757,116,font_heading,font_heading,0.0929
20362,Positivo Tecnologia S.A.,2022,2023,0.1633,116,5059,font_heading,font_heading,0.1651
20435,Tecnisa SA,2010,2011,0.4519,37095,7637,font_heading,font_heading,0.4717
20435,Tecnisa SA,2011,2012,0.9477,7637,8223,font_heading,font_heading,0.9511
20435,Tecnisa SA,2012,2013,0.8465,8223,5332,font_heading,font_heading,0.8553
20435,Tecnisa SA,2013,2014,0.8184,5332,6062,font_heading,font_heading,0.8326
20435,Tecnisa SA,2014,2015,0.9572,6062,5635,font_heading,font_heading,0.9633
20435,Tecnisa SA,2015,2016,0.865,5635,4155,font_heading,font_heading,0.8667
20435,Tecnisa SA,2016,2017,0.9353,4155,4596,font_heading,font_heading,0.9354
20435,Tecnisa SA,2017,2018,0.8683,4596,4533,font_heading,font_heading,0.871
20435,Tecnisa SA,2018,2019,0.823,4533,5237,font_heading,font_heading,0.8233
20435,Tecnisa SA,2019,2021,0.6168,5237,8836,font_heading,font_heading,0.6544
20435,Tecnisa SA,2021,2022,0.8526,8836,6861,font_heading,font_heading,0.8514
20435,Tecnisa SA,2022,2023,0.5603,6861,11705,font_heading,font_heading,0.5631
20435,Tecnisa SA,2023,2024,0.8504,11705,11574,font_heading,font_heading,0.8503
20435,Tecnisa SA,2024,2025,0.7674,11574,15048,font_heading,font_heading,0.7674
20478,PDG Realty S.A. Empreendimentos e Participações,2010,2011,0.2233,2202,72618,font_heading,font_heading,0.2624
20478,PDG Realty S.A. Empreendimentos e Participações,2011,2012,0.9003,72618,80121,font_heading,font_heading,0.9039
20478,PDG Realty S.A. Empreendimentos e Participações,2012,2013,0.2427,80121,1609,font_heading,font_heading,0.2459
20478,PDG Realty S.A. Empreendimentos e Participações,2013,2014,0.4827,1609,2674,font_heading,font_heading,0.4702
20478,PDG Realty S.A. Empreendimentos e Participações,2014,2015,0.9674,2674,2925,font_heading,font_heading,0.9688
20478,PDG Realty S.A. Empreendimentos e Participações,2015,2016,0.5234,2925,14388,font_heading,font_heading,0.5381
20478,PDG Realty S.A. Empreendimentos e Participações,2016,2017,0.8314,14388,12479,font_heading,font_heading,0.8357
20478,PDG Realty S.A. Empreendimentos e Participações,2017,2018,0.0776,12479,1862,font_heading,regex_only,0.0808
20478,PDG Realty S.A. Empreendimentos e Participações,2018,2019,0.829,1862,2566,regex_only,regex_only,0.8288
20478,PDG Realty S.A. Empreendimentos e Participações,2019,2020,0.4925,2566,5103,regex_only,regex_only,0.497
20478,PDG Realty S.A. Empreendimentos e Participações,2020,2021,0.4655,5103,1127,regex_only,regex_only,0.4715
20478,PDG Realty S.A. Empreendimentos e Participações,2021,2022,0.4024,1127,2405,regex_only,regex_only,0.4054
20478,PDG Realty S.A. Empreendimentos e Participações,2022,2023,0.2545,2405,3332,regex_only,regex_only,0.2538
20478,PDG Realty S.A. Empreendimentos e Participações,2023,2024,0.2086,3332,2258,regex_only,regex_only,0.2077
20494,Iguatemi Empresa de Shopping Centers S/A (pre-restructuring entity),2010,2011,0.8523,11767,12624,regex_only,regex_only,0.8522
20494,Iguatemi Empresa de Shopping Centers S/A (pre-restructuring entity),2011,2012,0.8552,12624,15153,regex_only,regex_only,0.8542
20494,Iguatemi Empresa de Shopping Centers S/A (pre-restructuring entity),2012,2013,0.2669,15153,36475,regex_only,font_heading,0.2695
20494,Iguatemi Empresa de Shopping Centers S/A (pre-restructuring entity),2013,2014,0.8015,36475,22166,font_heading,font_heading,0.7978
20494,Iguatemi Empresa de Shopping Centers S/A (pre-restructuring entity),2014,2015,0.9533,22166,23831,font_heading,font_heading,0.9545
20494,Iguatemi Empresa de Shopping Centers S/A (pre-restructuring entity),2015,2016,0.9699,23831,22208,font_heading,font_heading,0.9692
20494,Iguatemi Empresa de Shopping Centers S/A (pre-restructuring entity),2016,2017,0.8418,22208,18088,font_heading,font_heading,0.845
20494,Iguatemi Empresa de Shopping Centers S/A (pre-restructuring entity),2017,2018,0.9271,18088,19235,font_heading,font_heading,0.9294
20494,Iguatemi Empresa de Shopping Centers S/A (pre-restructuring entity),2018,2020,0.182,19235,9194,font_heading,regex_only,0.1751
20494,Iguatemi Empresa de Shopping Centers S/A (pre-restructuring entity),2020,2021,0.0849,9194,10693,regex_only,font_heading,0.0792
20494,Iguatemi Empresa de Shopping Centers S/A (pre-restructuring entity),2021,2022,0.8103,10693,18986,font_heading,font_heading,0.8083
20494,Iguatemi Empresa de Shopping Centers S/A (pre-restructuring entity),2022,2023,0.9827,18986,18890,font_heading,font_heading,0.9828
20494,Iguatemi Empresa de Shopping Centers S/A (pre-restructuring entity),2023,2024,0.9251,18890,15286,font_heading,font_heading,0.9248
20516,São Martinho S.A.,2011,2012,0.7795,8940,11545,font_heading,font_heading,0.8119
20516,São Martinho S.A.,2012,2013,0.5692,11545,12036,font_heading,font_heading,0.8124
20516,São Martinho S.A.,2013,2014,0.1585,12036,8455,font_heading,font_heading,0.1698
20516,São Martinho S.A.,2014,2015,0.3014,8455,3661,font_heading,font_heading,0.2942
20516,São Martinho S.A.,2015,2016,0.5734,3661,3667,font_heading,font_heading,0.5828
20516,São Martinho S.A.,2016,2017,0.8652,3667,4426,font_heading,font_heading,0.861
20516,São Martinho S.A.,2017,2018,0.056,4426,3809,font_heading,regex_only,0.0489
20516,São Martinho S.A.,2018,2019,0.1363,3809,4267,regex_only,font_heading,0.1471
20516,São Martinho S.A.,2019,2020,0.1175,4267,1388,font_heading,regex_only,0.1229
20516,São Martinho S.A.,2020,2021,0.0542,1388,1615,regex_only,font_heading,0.0554
20516,São Martinho S.A.,2021,2022,0.3196,1615,6928,font_heading,font_heading,0.3153
20516,São Martinho S.A.,2022,2023,0.9288,6928,6211,font_heading,font_heading,0.9303
20516,São Martinho S.A.,2023,2024,0.2063,6211,14850,font_heading,regex_only,0.1994
20524,Even Construtora e Incorporadora S/A,2010,2011,0.812,4940,6533,font_heading,font_heading,0.8055
20524,Even Construtora e Incorporadora S/A,2011,2012,0.8825,6533,6065,font_heading,font_heading,0.8868
20524,Even Construtora e Incorporadora S/A,2012,2013,0.8455,6065,4241,font_heading,font_heading,0.8458
20524,Even Construtora e Incorporadora S/A,2013,2014,0.9537,4241,4435,font_heading,font_heading,0.9546
20524,Even Construtora e Incorporadora S/A,2014,2015,0.0629,4435,4145,font_heading,regex_only,0.063
20524,Even Construtora e Incorporadora S/A,2015,2016,0.0576,4145,3990,regex_only,font_heading,0.0567
20524,Even Construtora e Incorporadora S/A,2016,2017,0.8042,3990,3584,font_heading,font_heading,0.823
20524,Even Construtora e Incorporadora S/A,2017,2018,0.9496,3584,3687,font_heading,font_heading,0.9488
20524,Even Construtora e Incorporadora S/A,2018,2019,0.9125,3687,3346,font_heading,font_heading,0.9127
20524,Even Construtora e Incorporadora S/A,2019,2020,0.8226,3346,2416,font_heading,font_heading,0.8234
20524,Even Construtora e Incorporadora S/A,2020,2021,0.0186,2416,4366,font_heading,regex_only,0.025
20524,Even Construtora e Incorporadora S/A,2021,2022,0.8571,4366,6542,regex_only,regex_only,0.8548
20524,Even Construtora e Incorporadora S/A,2022,2023,0.0955,6542,3659,regex_only,font_heading,0.0939
20524,Even Construtora e Incorporadora S/A,2023,2024,0.1224,3659,983,font_heading,font_heading,0.1203
20575,JBS S/A,2010,2011,0.0289,8334,1998,font_heading,regex_only,0.0363
20575,JBS S/A,2011,2012,0.9956,1998,1902,regex_only,regex_only,0.9951
20575,JBS S/A,2012,2013,0.9893,1902,1954,regex_only,regex_only,0.9879
20575,JBS S/A,2013,2016,0.9502,1954,2331,regex_only,regex_only,0.9428
20575,JBS S/A,2016,2017,0.9908,2331,2167,regex_only,regex_only,0.9901
20575,JBS S/A,2017,2018,0.9868,2167,2128,regex_only,regex_only,0.9855
20575,JBS S/A,2018,2019,0.1221,2128,30160,regex_only,font_heading,0.1261
20575,JBS S/A,2019,2020,0.9847,30160,30484,font_heading,font_heading,0.9864
20575,JBS S/A,2020,2021,0.9043,30484,23265,font_heading,font_heading,0.9103
20575,JBS S/A,2021,2022,0.8774,23265,28099,font_heading,font_heading,0.888
20575,JBS S/A,2022,2023,0.9765,28099,26269,font_heading,font_heading,0.9769
20575,JBS S/A,2023,2024,0.4093,26269,6333,font_heading,regex_only,0.4112
20575,JBS S/A,2024,2025,0.4174,6333,28374,regex_only,font_heading,0.4174
20605,JHSF Participações S.A.,2010,2011,0.8455,6254,7407,font_heading,font_heading,0.8587
20605,JHSF Participações S.A.,2011,2012,0.8778,7407,7572,font_heading,font_heading,0.8912
20605,JHSF Participações S.A.,2012,2013,0.7873,7572,7603,font_heading,font_heading,0.8003
20605,JHSF Participações S.A.,2013,2014,0.9111,7603,6512,font_heading,font_heading,0.9153
20605,JHSF Participações S.A.,2014,2015,0.7237,6512,5280,font_heading,font_heading,0.727
20605,JHSF Participações S.A.,2015,2016,0.8522,5280,7548,font_heading,font_heading,0.8625
20605,JHSF Participações S.A.,2016,2017,0.6657,7548,13514,font_heading,font_heading,0.6761
20605,JHSF Participações S.A.,2017,2018,0.771,13514,6799,font_heading,font_heading,0.7748
20605,JHSF Participações S.A.,2018,2019,0.6984,6799,7823,font_heading,font_heading,0.7077
20605,JHSF Participações S.A.,2019,2020,0.077,7823,1102,font_heading,regex_only,0.079
20605,JHSF Participações S.A.,2020,2021,0.1105,1102,10583,regex_only,font_heading,0.1082
20605,JHSF Participações S.A.,2021,2022,0.1183,10583,3312,font_heading,regex_only,0.1132
