cd_cvm,year_prev,year_curr,cosine_similarity,chars_prev,chars_curr
017973,2019,2020,0.8966,214057,267371
017973,2020,2021,0.9686,267371,230733
017973,2021,2022,0.9584,230733,216974
017973,2022,2023,0.9748,216974,237067
017973,2023,2024,0.9749,237067,226329
018112,2010,2011,0.9416,198141,158374
018112,2011,2012,0.9431,158374,175359
018350,2010,2012,0.7143,203104,180198
018350,2012,2013,0.9601,180198,184254
018350,2013,2014,0.9227,184254,172347
018376,2010,2011,0.8235,178978,190940
018376,2011,2012,0.9283,190940,194410
018376,2012,2013,0.9151,194410,187102
018376,2013,2014,0.9659,187102,175639
018376,2014,2015,0.9408,175639,173691
018376,2015,2016,0.9751,173691,180812
018376,2016,2017,0.925,180812,205636
018376,2017,2018,0.8294,205636,214509
018376,2018,2019,0.7221,214509,191584
018376,2019,2020,0.7068,191584,215040
018376,2020,2021,0.928,215040,219262
018376,2021,2022,0.9328,219262,204761
018376,2022,2023,0.392,204761,60635
018376,2023,2024,0.3994,60635,218668
018465,2010,2011,0.7378,182337,152029
018465,2011,2012,0.9484,152029,167737
018465,2012,2013,0.9536,167737,202828
018465,2013,2014,0.9164,202828,195966
018465,2014,2015,0.9852,195966,194813
018465,2015,2016,0.9738,194813,199554
018465,2016,2017,0.9736,199554,223219
018465,2017,2018,0.977,223219,249965
018465,2018,2019,0.9623,249965,238178
018465,2019,2020,0.9645,238178,262783
018465,2020,2021,0.4512,262783,2869
018465,2021,2022,0.5789,2869,261976
018465,2022,2023,0.9426,261976,247201
018465,2023,2024,0.9434,247201,195504
018627,2010,2011,0.9151,64704,67985
018627,2011,2012,0.9237,67985,78028
018627,2012,2013,0.7235,78028,130123
018627,2013,2014,0.7182,130123,63707
018627,2014,2015,0.8863,63707,103568
018627,2015,2016,0.9242,103568,88783
018627,2016,2017,0.7072,88783,124516
018627,2017,2018,0.9721,124516,125674
018627,2018,2019,0.9156,125674,143490
018627,2019,2020,0.7065,143490,156471
018627,2020,2021,0.8694,156471,159993
018627,2021,2022,0.8571,159993,149783
018627,2022,2023,0.9114,149783,152867
018627,2023,2024,0.843,152867,133998
018660,2010,2011,0.9044,137726,148366
018660,2011,2012,0.9597,148366,176312
018660,2012,2013,0.9719,176312,194183
018660,2013,2014,0.9696,194183,188007
018660,2014,2015,0.9803,188007,197873
018660,2015,2016,0.952,197873,204333
018660,2016,2017,0.9631,204333,193962
018660,2017,2018,0.94,193962,187251
018660,2018,2019,0.9583,187251,179949
018660,2019,2020,0.9445,179949,203980
018660,2020,2021,0.9219,203980,224367
018660,2021,2022,0.9058,224367,230608
018660,2022,2023,0.8549,230608,218410
018660,2023,2024,0.9599,218410,217483
018724,2010,2011,0.4086,208934,60057
018724,2011,2012,0.9845,60057,62591
018724,2012,2013,0.985,62591,68025
018724,2013,2014,0.9751,68025,63678
018724,2014,2015,0.9621,63678,62953
018724,2015,2016,0.8828,62953,69869
018724,2016,2017,0.9415,69869,90033
018724,2017,2018,0.808,90033,92344
018724,2018,2019,0.8234,92344,76006
018724,2019,2020,0.8892,76006,69329
018724,2020,2021,0.9493,69329,64339
018724,2021,2022,0.9611,64339,64426
018724,2022,2023,0.8996,64426,72687
018724,2023,2024,0.9321,72687,64329
018821,2010,2011,0.8212,358363,220904
018821,2011,2012,0.8682,220904,262088
018821,2012,2013,0.9228,262088,268743
018821,2013,2014,0.9423,268743,258393
018821,2014,2015,0.9417,258393,304976
018821,2015,2016,0.9793,304976,325975
018821,2016,2017,0.953,325975,366236
018821,2017,2018,0.9553,366236,390017
018821,2018,2019,0.9664,390017,397076
018821,2019,2020,0.984,397076,457410
018821,2020,2021,0.8919,457410,453105
018821,2021,2022,0.9269,453105,362083
018821,2022,2023,0.8923,362083,236187
018821,2023,2024,0.8614,236187,232622
018961,2010,2011,0.9345,243808,245525
018961,2011,2012,0.9487,245525,196095
018961,2012,2013,0.9654,196095,191402
018970,2010,2011,0.9092,423198,352969
018970,2011,2012,0.9742,352969,353375
018970,2012,2013,0.9876,353375,374083
018970,2013,2014,0.9909,374083,371546
018970,2014,2015,0.6282,371546,227599
018970,2015,2016,0.8401,227599,212107
018970,2016,2017,0.7769,212107,296002
018970,2017,2018,0.9479,296002,283081
018970,2018,2019,0.9211,283081,293442
018970,2019,2020,0.8964,293442,315420
019445,2010,2011,0.9586,178469,185767
019445,2011,2012,0.9489,185767,209765
019445,2012,2013,0.9357,209765,240357
019445,2013,2014,0.9605,240357,211605
019445,2014,2015,0.8998,211605,168385
019445,2015,2016,0.9401,168385,162910
019445,2016,2017,0.9321,162910,164794
019445,2017,2018,0.9231,164794,187088
019445,2018,2019,0.9033,187088,222334
019445,2019,2020,0.9388,222334,204242
019445,2020,2021,0.9443,204242,210979
019445,2021,2022,0.9602,210979,196766
019445,2022,2023,0.6972,196766,123009
019445,2023,2024,0.6886,123009,218255
019453,2010,2011,0.0412,5073,176222
019453,2011,2012,0.907,176222,210303
019453,2012,2013,0.7877,210303,262824
019453,2013,2014,0.772,262824,171162
019453,2014,2015,0.8851,171162,197825
019453,2015,2016,0.9929,197825,215135
019453,2016,2017,0.8444,215135,196690
019453,2017,2018,0.9472,196690,219762
019453,2018,2019,0.8912,219762,248648
019453,2019,2020,0.9584,248648,233061
019453,2020,2021,0.9687,233061,269634
019453,2021,2022,0.9286,269634,275777
019453,2022,2023,0.9015,275777,245155
019453,2023,2024,0.9282,245155,277132
019550,2010,2011,0.8571,78467,74060
019550,2011,2012,0.7039,74060,42780
019550,2012,2013,0.2947,42780,192683
019550,2013,2014,0.9825,192683,188480
019550,2014,2015,0.9906,188480,197284
019550,2015,2016,0.4801,197284,103103
019550,2016,2017,0.4475,103103,255327
019550,2017,2018,0.9698,255327,259633
019550,2018,2019,0.9823,259633,254576
019550,2019,2020,0.893,254576,279718
019550,2020,2021,0.9818,279718,280814
019550,2021,2022,0.9842,280814,263936
019550,2022,2024,0.9102,263936,281121
019569,2010,2011,0.7973,196390,196152
019569,2011,2012,0.8883,196152,181343
019569,2012,2013,0.8153,181343,193067
019569,2013,2014,0.9507,193067,158660
019569,2014,2015,0.9455,158660,149530
019569,2015,2016,0.735,149530,149472
019569,2016,2017,0.9487,149472,164907
019569,2017,2018,0.9296,164907,185512
019569,2018,2019,0.9401,185512,193337
019569,2019,2020,0.9325,193337,202699
019569,2020,2021,0.9523,202699,182755
019569,2021,2022,0.8371,182755,200096
019569,2022,2023,0.9079,200096,197717
019569,2023,2024,0.9092,197717,209006
019615,2010,2011,0.9892,183943,117182
019615,2011,2012,0.9818,117182,124820
019615,2012,2013,0.9778,124820,136748
019615,2013,2014,0.9886,136748,132719
019615,2014,2015,0.5421,132719,71492
019615,2015,2016,0.9243,71492,63284
019615,2016,2017,0.9058,63284,58207
019615,2017,2018,0.9148,58207,64480
019615,2018,2019,0.3288,64480,100009
019615,2019,2020,0.9248,100009,116689
019615,2020,2021,0.4124,116689,45950
019615,2021,2022,0.8909,45950,52076
019615,2022,2023,0.5189,52076,127109
019615,2023,2024,0.6042,127109,66877
019615,2024,2025,0.5577,66877,147162
019623,2010,2011,0.8675,185439,179413
019623,2011,2012,0.6981,179413,173560
019623,2012,2013,0.8558,173560,178986
019623,2013,2014,0.9012,178986,176131
019623,2014,2015,0.874,176131,165243
019623,2015,2016,0.6584,165243,180133
019623,2016,2017,0.8184,180133,218100
019623,2017,2018,0.7799,218100,151096
019623,2018,2019,0.7592,151096,164240
019623,2019,2020,0.7762,164240,283469
019623,2020,2021,0.6423,283469,254133
019623,2021,2022,0.9475,254133,243593
019623,2022,2023,0.6827,243593,179270
019623,2023,2024,0.7747,179270,182936
019739,2010,2011,0.9731,144967,157153
019739,2011,2012,0.6448,157153,51875
019739,2012,2013,0.926,51875,53769
019739,2013,2014,0.9346,53769,45445
019739,2014,2015,0.9321,45445,45030
019739,2015,2016,0.763,45030,162211
019739,2016,2017,0.9415,162211,189769
019739,2017,2018,0.4995,189769,63486
019739,2018,2019,0.4956,63486,180999
019739,2019,2020,0.9805,180999,193243
019739,2020,2021,0.9904,193243,175865
019739,2021,2022,0.755,175865,237155
019739,2022,2023,0.8878,237155,260488
019739,2023,2024,0.9645,260488,251631
019763,2010,2011,0.871,321456,374552
019763,2011,2012,0.921,374552,392499
019763,2012,2013,0.8171,392499,437837
019763,2013,2014,0.9757,437837,377114
019763,2014,2015,0.9745,377114,418696
019763,2015,2016,0.9822,418696,476064
019763,2016,2017,0.9128,476064,493059
019763,2017,2018,0.9894,493059,532834
019763,2018,2019,0.9861,532834,547244
019763,2019,2020,0.9921,547244,599606
019763,2020,2021,0.9856,599606,670871
019763,2021,2022,0.9891,670871,667055
019763,2022,2023,0.9885,667055,649477
019763,2023,2024,0.993,649477,593041
019771,2010,2011,0.0005,151104,134545
019771,2011,2012,0.0005,134545,131648
019771,2012,2013,0.9761,131648,142762
019771,2013,2014,0.9833,142762,140964
019771,2014,2015,0.8462,140964,182899
019771,2015,2016,0.8932,182899,161652
019771,2016,2017,0.9591,161652,166673
019771,2017,2018,0.9781,166673,165691
019771,2018,2019,0.9592,165691,217107
019771,2019,2020,0.9178,217107,214579
019771,2020,2021,0.993,214579,220754
019771,2021,2022,0.9883,220754,221751
019771,2022,2023,0.9759,221751,235110
019771,2023,2024,0.9879,235110,238943
019771,2024,2025,0.9514,238943,309566
019836,2011,2012,0.6427,194832,181833
019836,2012,2013,0.5966,181833,248772
019836,2013,2014,0.8366,248772,229086
019836,2014,2015,0.8824,229086,207365
019836,2015,2016,0.9749,207365,214117
019836,2016,2017,0.9679,214117,225589
019836,2017,2018,0.873,225589,179425
019836,2018,2019,0.9631,179425,193087
019836,2019,2020,0.9215,193087,207729
019836,2020,2021,0.8754,207729,303881
019836,2021,2022,0.86,303881,309670
019836,2022,2023,0.8665,309670,367080
019836,2023,2024,0.9433,367080,354216
019879,2010,2011,0.8093,203124,192390
019879,2011,2012,0.9495,192390,241728
019879,2012,2013,0.9539,241728,259919
019879,2013,2014,0.8689,259919,252335
019879,2014,2015,0.7886,252335,286541
019879,2015,2016,0.8853,286541,305596
019879,2016,2017,0.9772,305596,288275
019879,2017,2018,0.9346,288275,291970
019879,2018,2019,0.9861,291970,286237
019879,2019,2020,0.9877,286237,279596
019879,2020,2021,0.992,279596,238176
019879,2021,2022,0.9892,238176,240364
019879,2022,2023,0.9818,240364,264764
019879,2023,2024,0.9621,264764,379991
019909,2010,2011,0.9895,224507,230976
019909,2011,2012,0.0017,230976,144260
019909,2012,2013,0.0005,144260,276178
019909,2013,2014,0.989,276178,242323
019909,2014,2015,0.2162,242323,68857
019909,2015,2016,0.9132,68857,72525
019909,2016,2017,0.8748,72525,78982
019909,2017,2018,0.0,78982,254
019909,2018,2019,0.0,254,192550
019909,2019,2020,0.9742,192550,182736
019909,2020,2021,0.9806,182736,180865
019909,2021,2022,0.9586,180865,189247
019909,2022,2023,0.8876,189247,212084
019909,2023,2024,0.8109,212084,210623
019925,2010,2011,0.966,117821,142704
019925,2011,2012,0.8639,142704,215579
019925,2012,2013,0.7134,215579,239767
019925,2013,2014,0.724,239767,211814
019925,2014,2015,0.933,211814,185705
019925,2015,2016,0.9576,185705,195355
019925,2016,2017,0.9157,195355,171812
019925,2017,2018,0.894,171812,175512
019925,2018,2019,0.9687,175512,187308
019925,2019,2020,0.9549,187308,199594
019925,2020,2021,0.9381,199594,209941
019925,2021,2022,0.9243,209941,214302
019992,2010,2011,0.9398,155414,139477
019992,2011,2012,0.9043,139477,138014
019992,2012,2013,0.8701,138014,151965
019992,2013,2014,0.9419,151965,97033
019992,2014,2015,0.8818,97033,109906
019992,2015,2016,0.9495,109906,116359
019992,2016,2017,0.96,116359,116957
019992,2017,2018,0.9615,116957,128921
019992,2018,2019,0.8943,128921,123534
019992,2019,2020,0.8855,123534,213703
019992,2020,2021,0.9369,213703,181205
019992,2021,2022,0.8029,181205,172361
019992,2022,2023,0.9525,172361,170859
019992,2023,2024,0.9086,170859,168984
020010,2010,2011,0.8318,166218,179068
020010,2011,2012,0.8752,179068,218599
020010,2012,2013,0.9319,218599,233597
020010,2013,2014,0.936,233597,212004
020010,2014,2015,0.8946,212004,278708
020010,2015,2016,0.8232,278708,284258
020010,2016,2017,0.9507,284258,325960
020010,2017,2018,0.8735,325960,340185
020010,2018,2019,0.7415,340185,458210
020010,2019,2020,0.9813,458210,427087
020010,2020,2021,0.9751,427087,621707
020010,2021,2022,0.962,621707,530309
020010,2022,2023,0.6858,530309,50012
020010,2023,2024,0.6837,50012,557233
020028,2010,2011,0.9726,91722,112748
020028,2011,2012,0.9508,112748,145446
020028,2012,2013,0.9764,145446,160448
020028,2013,2014,0.9776,160448,153879
020028,2014,2015,0.9159,153879,175637
020028,2015,2016,0.9779,175637,196169
020028,2016,2017,0.9367,196169,228337
020028,2017,2018,0.9842,228337,269643
020028,2018,2019,0.9826,269643,218148
020028,2019,2020,0.9898,218148,259264
020028,2020,2021,0.9946,259264,248698
020028,2021,2022,0.9474,248698,229911
020028,2022,2023,0.9943,229911,232390
020028,2023,2024,0.9964,232390,214093
020060,2010,2011,0.9727,247166,245025
020060,2011,2012,0.9326,245025,267597
020060,2012,2014,0.2924,267597,46055
020060,2014,2015,0.8593,46055,42761
020060,2015,2016,0.9212,42761,46356
020060,2016,2017,0.2913,46356,226879
020060,2017,2018,0.9742,226879,172287
020060,2018,2019,0.9527,172287,152011
020060,2019,2020,0.9768,152011,159467
020060,2020,2021,0.9585,159467,147143
020060,2021,2022,0.967,147143,131276
020060,2022,2023,0.7803,131276,117574
020060,2023,2024,0.9629,117574,113624
020060,2024,2025,0.913,113624,114802
020087,2010,2011,0.9768,268687,318617
020087,2011,2012,0.9778,318617,331226
020087,2012,2013,0.9381,331226,388142
020087,2013,2014,0.9347,388142,332727
020087,2014,2015,0.9938,332727,317808
020087,2015,2016,0.9953,317808,322208
020087,2016,2017,0.9967,322208,316644
020087,2017,2018,0.9808,316644,330756
020087,2018,2019,0.9764,330756,330717
020087,2019,2020,0.9869,330717,345648
020087,2020,2021,0.9785,345648,340386
020087,2021,2022,0.966,340386,335847
020087,2022,2023,0.9707,335847,257269
020087,2023,2024,0.9884,257269,269817
020125,2010,2011,0.9346,246246,194067
020125,2011,2012,0.8692,194067,193817
020125,2012,2013,0.9842,193817,218469
020125,2013,2014,0.8742,218469,123071
020125,2014,2015,0.9772,123071,112833
020125,2015,2016,0.9468,112833,118868
020125,2016,2017,0.953,118868,129231
020125,2017,2018,0.9106,129231,130745
020125,2018,2019,0.9642,130745,148692
020125,2019,2020,0.9424,148692,146435
020125,2020,2021,0.9003,146435,148635
020125,2021,2022,0.9357,148635,160337
020125,2022,2023,0.8987,160337,153794
020125,2023,2024,0.9544,153794,144257
020125,2024,2025,0.9772,144257,162697
020168,2010,2011,0.9719,127437,145108
020168,2011,2012,0.9478,145108,189450
020168,2012,2013,0.9276,189450,252110
020168,2013,2014,0.9183,252110,129681
020168,2014,2015,0.9615,129681,114048
020168,2015,2016,0.96,114048,83088
020168,2016,2017,0.4981,83088,47386
020184,2010,2011,0.5429,23440,10362
020184,2011,2012,0.0676,10362,84328
020184,2012,2013,0.9103,84328,115549
020184,2013,2014,0.943,115549,81575
020184,2014,2015,0.9433,81575,83591
020184,2015,2016,0.9468,83591,72996
020184,2016,2017,0.9793,72996,64256
020184,2017,2018,0.9891,64256,74507
020184,2018,2019,0.9918,74507,70394
020184,2019,2020,0.9883,70394,70048
020184,2020,2021,0.9919,70048,65921
020184,2021,2022,0.988,65921,65720
020257,2010,2011,0.7417,201759,215843
020257,2011,2012,0.9214,215843,353353
020257,2012,2013,0.8991,353353,324686
020257,2013,2014,0.9552,324686,307616
020257,2014,2015,0.9693,307616,258604
020257,2015,2016,0.0004,258604,249428
020257,2016,2017,0.0005,249428,227939
020257,2017,2018,0.9409,227939,248703
020257,2018,2019,0.9408,248703,263475
020257,2019,2020,0.8991,263475,254827
020257,2020,2021,0.9305,254827,224490
020257,2021,2022,0.9607,224490,224521
020257,2022,2023,0.9614,224521,228647
020257,2023,2024,0.9615,228647,241460
020338,2010,2011,0.8611,167636,168123
020338,2011,2012,0.9267,168123,178689
020338,2012,2013,0.9214,178689,157435
020338,2013,2014,0.8545,157435,105515
020338,2014,2015,0.9633,105515,107767
020338,2015,2016,0.9744,107767,111811
020338,2016,2017,0.9809,111811,119401
020338,2017,2018,0.8022,119401,152199
020338,2018,2019,0.9459,152199,160738
020338,2019,2020,0.9389,160738,186130
020338,2020,2021,0.8897,186130,213480
020338,2021,2022,0.8802,213480,230932
020338,2022,2023,0.956,230932,210680
020338,2023,2024,0.9436,210680,191738
020338,2024,2025,0.9606,191738,188239
020354,2010,2011,0.5635,161792,167171
020354,2011,2012,0.0015,167171,137161
020354,2012,2019,0.0033,137161,162439
020362,2010,2011,0.8805,139479,125857
020362,2011,2012,0.6844,125857,139753
020362,2012,2013,0.9255,139753,144359
020362,2013,2014,0.733,144359,158085
020362,2014,2015,0.9163,158085,169940
020362,2015,2016,0.9079,169940,187744
020362,2016,2017,0.8472,187744,166518
020362,2017,2018,0.0724,166518,204393
020362,2018,2019,0.0599,204393,248272
020362,2019,2020,0.7255,248272,198095
020362,2020,2021,0.8921,198095,204073
020362,2021,2022,0.9106,204073,206706
020362,2022,2023,0.8635,206706,237076
020362,2023,2024,0.0069,237076,277669
020435,2010,2011,0.9876,125185,139452
020435,2011,2012,0.9851,139452,147015
020435,2012,2013,0.5017,147015,137056
020435,2013,2014,0.9866,137056,136085
020435,2014,2015,0.9589,136085,144806
020435,2015,2016,0.8265,144806,118335
020435,2016,2017,0.9445,118335,100270
020435,2017,2018,0.9587,100270,104715
020435,2018,2019,0.9425,104715,106167
020435,2019,2021,0.9283,106167,124461
020435,2021,2022,0.9582,124461,121960
020435,2022,2023,0.8836,121960,125769
020435,2023,2024,0.5874,125769,133699
020435,2024,2025,0.9916,133699,147178
020478,2010,2011,0.8721,332212,202313
020478,2011,2012,0.955,202313,203456
020478,2012,2013,0.7096,203456,271113
020478,2013,2014,0.6411,271113,179991
020478,2014,2015,0.9713,179991,175852
020478,2015,2016,0.9626,175852,159590
020478,2016,2017,0.9694,159590,170759
020478,2017,2018,0.9727,170759,162950
020478,2018,2019,0.9929,162950,166430
020478,2019,2020,0.9882,166430,173827
020478,2020,2021,0.9872,173827,176677
020478,2021,2022,0.9948,176677,176737
020478,2022,2023,0.9637,176737,191672
020478,2023,2024,0.9918,191672,190729
020494,2010,2011,0.9577,33754,37785
020494,2011,2012,0.9438,37785,55555
020494,2012,2013,0.6567,55555,178727
020494,2013,2014,0.9541,178727,142139
020494,2014,2015,0.9747,142139,146982
020494,2015,2016,0.991,146982,149845
020494,2016,2017,0.9553,149845,164337
020494,2017,2018,0.9554,164337,172716
020494,2018,2019,0.6359,172716,36811
020494,2019,2020,0.9405,36811,40877
020494,2020,2021,0.6704,40877,181579
020494,2021,2022,0.9224,181579,158171
020494,2022,2023,0.9832,158171,165412
020494,2023,2024,0.9695,165412,161489
020516,2011,2012,0.8513,234167,225246
020516,2012,2013,0.8787,225246,215414
020516,2013,2014,0.5487,215414,195344
020516,2014,2015,0.8486,195344,146571
020516,2015,2016,0.9461,146571,141963
020516,2016,2017,0.8643,141963,187214
020516,2017,2018,0.4717,187214,51169
020516,2018,2019,0.4848,51169,158268
020516,2019,2020,0.4961,158268,70500
020516,2020,2021,0.4859,70500,106939
020516,2021,2022,0.3056,106939,115479
020516,2022,2023,0.6177,115479,114906
020516,2023,2024,0.3155,114906,92379
020524,2010,2011,0.9548,194408,190168
020524,2011,2012,0.9955,190168,168588
020524,2012,2013,0.9974,168588,162916
020524,2013,2014,0.9953,162916,165141
020524,2014,2015,0.9835,165141,148110
020524,2015,2016,0.8985,148110,231817
020524,2016,2017,0.9167,231817,119962
020524,2017,2018,0.9641,119962,126018
020524,2018,2019,0.9531,126018,129701
020524,2019,2020,0.8455,129701,140421
020524,2020,2021,0.6615,140421,51598
020524,2021,2022,0.965,51598,75018
020524,2022,2023,0.5416,75018,154492
020524,2023,2024,0.876,154492,170053
020575,2010,2011,0.8331,300889,35658
020575,2011,2012,0.9085,35658,39871
020575,2012,2013,0.9353,39871,50573
020575,2013,2014,0.8699,50573,42523
020575,2014,2016,0.9211,42523,55715
020575,2016,2017,0.9024,55715,40350
020575,2017,2018,0.9214,40350,43510
020575,2018,2019,0.6965,43510,234861
020575,2019,2020,0.9873,234861,249208
020575,2020,2021,0.9794,249208,255790
020575,2021,2022,0.9441,255790,280779
020575,2022,2023,0.9849,280779,260897
020575,2023,2024,0.7285,260897,82030
020575,2024,2025,0.7376,82030,263248
020605,2010,2011,0.9059,130814,122530
020605,2011,2012,0.9634,122530,137013
020605,2012,2013,0.9689,137013,120834
020605,2013,2014,0.9747,120834,121704
020605,2014,2015,0.9644,121704,142050
020605,2015,2016,0.9662,142050,115926
020605,2016,2017,0.8937,115926,277313
020605,2017,2018,0.9171,277313,114698
020605,2018,2019,0.9728,114698,138031
020605,2019,2020,0.5848,138031,51548
020605,2020,2021,0.5882,51548,165459
020605,2021,2022,0.4089,165459,59415
020605,2022,2023,0.7545,59415,74304
020605,2023,2024,0.6535,74304,160511
020621,2010,2011,0.7265,131995,125780
020621,2011,2012,0.7632,125780,153800
020621,2012,2013,0.9923,153800,142401
020621,2013,2014,0.9707,142401,94936
020621,2014,2015,0.9607,94936,95231
020621,2015,2016,0.9869,95231,92809
020621,2016,2017,0.8187,92809,107804
020621,2017,2018,0.9723,107804,116609
020621,2018,2019,0.9497,116609,133656
020621,2019,2020,0.952,133656,136823
020621,2020,2021,0.9641,136823,149564
020621,2021,2022,0.9215,149564,121737
020621,2022,2023,0.9689,121737,107801
020621,2023,2024,0.9572,107801,111287
020621,2024,2025,0.9669,111287,108855
020702,2010,2011,0.9464,176272,184820
020702,2011,2012,0.9909,184820,238448
020702,2012,2013,0.9471,238448,198528
020702,2013,2014,0.9868,198528,176899
020702,2014,2015,0.9937,176899,162755
020702,2015,2016,0.9507,162755,152014
020702,2016,2017,0.7214,152014,21967
020702,2017,2018,0.5651,21967,186611
020702,2018,2019,0.9813,186611,187509
020702,2019,2020,0.9885,187509,202453
020702,2020,2021,0.9563,202453,192448
020702,2021,2022,0.4827,192448,37035
020702,2022,2023,0.5236,37035,191415
020702,2023,2024,0.8663,191415,192930
020702,2024,2025,0.9338,192930,195272
020745,2010,2011,0.9507,56638,48132
020745,2011,2012,0.4282,48132,164971
020745,2012,2013,0.889,164971,163592
020745,2013,2014,0.5807,163592,91853
020745,2014,2015,0.91,91853,75713
020745,2015,2016,0.9401,75713,83581
020745,2016,2017,0.919,83581,95561
020745,2017,2018,0.4289,95561,167049
020745,2018,2019,0.9767,167049,179454
020745,2019,2020,0.9719,179454,193645
020745,2020,2021,0.9355,193645,227183
020745,2021,2022,0.9316,227183,203893
020745,2022,2023,0.9627,203893,204503
020745,2023,2024,0.9789,204503,236835
020770,2010,2011,0.9795,84584,76251
020770,2011,2012,0.9793,76251,86440
020770,2012,2013,0.9551,86440,90881
020770,2013,2014,0.8091,90881,73432
020770,2014,2015,0.9551,73432,76418
020770,2015,2016,0.9659,76418,78661
020770,2016,2017,0.9803,78661,83838
020770,2017,2018,0.8876,83838,82093
020770,2018,2019,0.9101,82093,94406
020770,2019,2020,0.0395,94406,8776
020770,2020,2021,0.0562,8776,79578
020770,2021,2022,0.9423,79578,82585
020770,2022,2023,0.9348,82585,80812
020770,2023,2024,0.9434,80812,86871
020788,2010,2011,0.9647,298985,253544
020788,2011,2012,0.952,253544,289289
020788,2012,2013,0.8118,289289,277373
020788,2013,2014,0.9734,277373,263535
020788,2014,2015,0.9815,263535,285466
020788,2015,2016,0.9821,285466,325031
020788,2016,2017,0.9731,325031,265489
020788,2017,2018,0.9494,265489,223884
020788,2018,2019,0.9725,223884,218863
020788,2019,2020,0.9755,218863,233895
020788,2020,2021,0.97,233895,242469
020788,2021,2022,0.8871,242469,305067
020788,2022,2023,0.9677,305067,312502
020788,2023,2024,0.9789,312502,305504
020842,2010,2011,0.9916,163933,136958
020842,2011,2012,0.0001,136958,182623
020842,2012,2013,0.0,182623,205824
020842,2013,2014,0.9424,205824,114255
020842,2014,2016,0.8699,114255,146522
020842,2016,2017,0.9115,146522,150694
020893,2010,2011,0.9784,98519,95065
020915,2010,2011,0.7141,232676,197355
020915,2011,2012,0.8613,197355,189104
020915,2012,2013,0.9369,189104,194460
020915,2013,2014,0.9133,194460,162172
020915,2014,2015,0.9773,162172,168386
020915,2015,2016,0.8462,168386,161902
020915,2016,2017,0.9239,161902,206913
020915,2017,2018,0.9428,206913,194376
020915,2018,2019,0.8368,194376,188638
020915,2019,2020,0.9352,188638,210899
020915,2020,2021,0.9444,210899,228525
020915,2021,2022,0.825,228525,244689
020915,2022,2023,0.9575,244689,230464
020915,2023,2024,0.9622,230464,230495
020931,2010,2011,0.5058,172922,41812
020931,2011,2012,0.5085,41812,174367
020931,2012,2013,0.989,174367,181591
020931,2013,2014,0.9771,181591,211945
020931,2014,2015,0.9599,211945,162230
020931,2015,2016,0.9558,162230,150883
020931,2016,2017,0.936,150883,175902
020931,2017,2018,0.9567,175902,176468
020931,2018,2019,0.9576,176468,182346
020931,2019,2020,0.4708,182346,54110
020931,2020,2021,0.4922,54110,201620
020931,2021,2022,0.9844,201620,209217
020931,2022,2023,0.9892,209217,213742
020931,2023,2024,0.9761,213742,233879
020982,2010,2011,0.9579,118116,103715
020982,2011,2012,0.5685,103715,234656
020982,2012,2013,0.8757,234656,280458
020982,2013,2014,0.9865,280458,248653
020982,2014,2015,0.9956,248653,250686
020982,2015,2016,0.9415,250686,228745
020982,2016,2017,0.9941,228745,247081
020982,2017,2018,0.9406,247081,345172
020982,2018,2019,0.9973,345172,353296
020982,2019,2020,0.9969,353296,353263
020982,2020,2021,0.9986,353263,355992
020982,2021,2022,0.997,355992,341236
020982,2022,2023,0.9971,341236,324339
020982,2023,2024,0.9973,324339,325936
020990,2010,2011,0.8159,164634,145958
020990,2011,2012,0.9527,145958,139311
020990,2012,2013,0.7872,139311,179679
020990,2013,2014,0.8208,179679,157126
020990,2014,2015,0.8815,157126,143336
020990,2015,2016,0.8361,143336,133196
020990,2016,2017,0.9088,133196,131408
020990,2017,2018,0.9337,131408,134020
020990,2018,2019,0.7588,134020,133161
020990,2019,2020,0.8117,133161,148405
020990,2020,2021,0.7135,148405,207710
020990,2021,2022,0.7994,207710,291459
020990,2022,2023,0.8013,291459,263890
020990,2023,2024,0.8703,263890,220497
021016,2010,2011,0.7611,150692,145324
021016,2011,2012,0.6335,145324,166513
021016,2012,2013,0.9476,166513,171832
021016,2013,2014,0.9053,171832,170452
021016,2014,2015,0.9553,170452,186174
021016,2015,2016,0.946,186174,196865
021016,2016,2017,0.8654,196865,162509
021016,2017,2018,0.812,162509,171186
021016,2018,2019,0.9613,171186,159441
021016,2019,2020,0.5713,159441,184640
021016,2020,2021,0.9627,184640,183354
021016,2021,2022,0.9312,183354,175955
021016,2022,2023,0.9698,175955,177752
021016,2023,2024,0.9494,177752,186030
021091,2010,2011,0.9164,77426,70820
021091,2011,2012,0.9588,70820,89013
021091,2012,2013,0.9894,89013,87005
021091,2013,2014,0.9776,87005,134050
021091,2014,2015,0.9629,134050,139892
021091,2015,2016,0.9823,139892,150339
021091,2016,2017,0.9756,150339,168382
021091,2017,2018,0.9863,168382,178255
021091,2018,2019,0.9461,178255,173990
021091,2019,2020,0.9881,173990,180750
021091,2020,2021,0.2388,180750,171055
021091,2021,2022,0.9866,171055,187329
021091,2022,2023,0.9937,187329,193791
021091,2023,2024,0.9926,193791,217643
021148,2010,2011,0.8819,150449,162000
021148,2011,2012,0.9907,162000,161055
021148,2012,2013,0.9826,161055,182028
021148,2013,2014,0.9136,182028,175761
